go_id,external_gene_name,namespace_1003
GO:1990904,IGHMBP2,cellular_component
GO:0008134,IGHMBP2,molecular_function
GO:0042802,IGHMBP2,molecular_function
GO:0008094,IGHMBP2,molecular_function
GO:0006281,IGHMBP2,biological_process
GO:0006310,IGHMBP2,biological_process
GO:0006260,IGHMBP2,biological_process
GO:0043139,IGHMBP2,molecular_function
GO:0003697,IGHMBP2,molecular_function
GO:0008186,IGHMBP2,molecular_function
GO:0032574,IGHMBP2,molecular_function
GO:0003677,XPC,molecular_function
GO:0005634,XPC,cellular_component
GO:0003684,XPC,molecular_function
GO:0006289,XPC,biological_process
GO:0005737,XPC,cellular_component
GO:0043231,XPC,cellular_component
GO:0005654,XPC,cellular_component
GO:0005730,XPC,cellular_component
GO:0005829,XPC,cellular_component
GO:0005886,XPC,cellular_component
GO:0005739,XPC,cellular_component
GO:0005694,XPC,cellular_component
GO:0006281,XPC,biological_process
GO:0006974,XPC,biological_process
GO:0005515,XPC,molecular_function
GO:0003713,XPC,molecular_function
GO:0045893,XPC,biological_process
GO:0003697,XPC,molecular_function
GO:0044877,XPC,molecular_function
GO:1901990,XPC,biological_process
GO:0006298,XPC,biological_process
GO:0000405,XPC,molecular_function
GO:0070911,XPC,biological_process
GO:0000109,XPC,cellular_component
GO:0000715,XPC,biological_process
GO:0000717,XPC,biological_process
GO:0006294,XPC,biological_process
GO:0071942,XPC,cellular_component
GO:0000404,XPC,molecular_function
GO:0000720,XPC,biological_process
GO:0010224,XPC,biological_process
GO:0010996,XPC,biological_process
GO:0031573,XPC,biological_process
GO:0042493,XPC,biological_process
GO:0070914,XPC,biological_process
GO:1990731,XPC,biological_process
GO:0000111,XPC,cellular_component
GO:0090734,XPC,cellular_component
,XPC,
GO:0008180,COPS7A,cellular_component
,COPS7A,
GO:0010387,COPS7A,biological_process
GO:0005634,COPS7A,cellular_component
GO:0005737,COPS7A,cellular_component
GO:0005654,COPS7A,cellular_component
GO:0005829,COPS7A,cellular_component
GO:0005515,COPS7A,molecular_function
GO:0016032,COPS7A,biological_process
GO:0043687,COPS7A,biological_process
GO:0000338,COPS7A,biological_process
GO:0006283,COPS7A,biological_process
GO:0000715,COPS7A,biological_process
GO:0003677,XRCC5,molecular_function
GO:0005634,XRCC5,cellular_component
GO:0003678,XRCC5,molecular_function
GO:0003684,XRCC5,molecular_function
GO:0006310,XRCC5,biological_process
GO:0000723,XRCC5,biological_process
GO:0006303,XRCC5,biological_process
GO:0042162,XRCC5,molecular_function
GO:0043564,XRCC5,cellular_component
GO:0000976,XRCC5,molecular_function
GO:0003723,XRCC5,molecular_function
GO:0016020,XRCC5,cellular_component
GO:0000166,XRCC5,molecular_function
GO:0005524,XRCC5,molecular_function
GO:0005654,XRCC5,cellular_component
GO:0005886,XRCC5,cellular_component
GO:0016787,XRCC5,molecular_function
GO:0005694,XRCC5,cellular_component
GO:0005730,XRCC5,cellular_component
GO:0006281,XRCC5,biological_process
GO:0006974,XRCC5,biological_process
GO:0005515,XRCC5,molecular_function
GO:0004386,XRCC5,molecular_function
GO:0016032,XRCC5,biological_process
GO:0032508,XRCC5,biological_process
GO:0002376,XRCC5,biological_process
GO:0045087,XRCC5,biological_process
GO:0042254,XRCC5,biological_process
GO:0005576,XRCC5,cellular_component
GO:0005829,XRCC5,cellular_component
GO:0000781,XRCC5,cellular_component
GO:0031625,XRCC5,molecular_function
GO:0008022,XRCC5,molecular_function
GO:0043312,XRCC5,biological_process
GO:1990904,XRCC5,cellular_component
GO:0034774,XRCC5,cellular_component
GO:0045892,XRCC5,biological_process
GO:0032991,XRCC5,cellular_component
GO:0032212,XRCC5,biological_process
GO:0051973,XRCC5,biological_process
GO:0000783,XRCC5,cellular_component
GO:0032481,XRCC5,biological_process
GO:0003690,XRCC5,molecular_function
GO:0002218,XRCC5,biological_process
GO:0034511,XRCC5,molecular_function
GO:0006302,XRCC5,biological_process
GO:0032993,XRCC5,cellular_component
GO:0051575,XRCC5,molecular_function
GO:0075713,XRCC5,biological_process
GO:0032040,XRCC5,cellular_component
GO:0090734,XRCC5,cellular_component
GO:0070198,XRCC5,biological_process
GO:0032204,XRCC5,biological_process
GO:0043085,XRCC5,biological_process
GO:0003691,XRCC5,molecular_function
GO:0045027,XRCC5,molecular_function
GO:0008094,XRCC5,molecular_function
GO:0044877,XRCC5,molecular_function
GO:0045860,XRCC5,biological_process
GO:0048660,XRCC5,biological_process
GO:0071480,XRCC5,biological_process
GO:0071481,XRCC5,biological_process
GO:0070419,XRCC5,cellular_component
GO:0008047,XRCC5,molecular_function
GO:0034462,XRCC5,biological_process
GO:1904430,XRCC5,biological_process
,XRCC5,
GO:0007420,XRCC5,biological_process
GO:0008283,XRCC5,biological_process
GO:0042493,XRCC5,biological_process
GO:0050769,XRCC5,biological_process
GO:0060218,XRCC5,biological_process
GO:0071398,XRCC5,biological_process
GO:0071475,XRCC5,biological_process
GO:1990830,XRCC5,biological_process
GO:0005737,XRCC5,cellular_component
GO:0005634,UBE2I,cellular_component
GO:0003723,UBE2I,molecular_function
GO:0005737,UBE2I,cellular_component
GO:0000166,UBE2I,molecular_function
GO:0005524,UBE2I,molecular_function
GO:0016740,UBE2I,molecular_function
GO:0051301,UBE2I,biological_process
GO:0005515,UBE2I,molecular_function
GO:0007049,UBE2I,biological_process
GO:0016032,UBE2I,biological_process
GO:0016605,UBE2I,cellular_component
GO:0007059,UBE2I,biological_process
GO:0016925,UBE2I,biological_process
GO:0005654,UBE2I,cellular_component
GO:0005829,UBE2I,cellular_component
GO:0005635,UBE2I,cellular_component
GO:0019899,UBE2I,molecular_function
GO:0008134,UBE2I,molecular_function
GO:0000122,UBE2I,biological_process
GO:0019789,UBE2I,molecular_function
GO:0006464,UBE2I,biological_process
GO:0045892,UBE2I,biological_process
GO:0006511,UBE2I,biological_process
GO:0007084,UBE2I,biological_process
GO:0019082,UBE2I,biological_process
GO:0001221,UBE2I,molecular_function
GO:0071535,UBE2I,molecular_function
GO:0044388,UBE2I,molecular_function
GO:0061656,UBE2I,molecular_function
GO:1903755,UBE2I,biological_process
GO:0000795,UBE2I,cellular_component
GO:1990234,UBE2I,cellular_component
GO:1990356,UBE2I,cellular_component
,UBE2I,
GO:0043398,UBE2I,molecular_function
GO:0043123,UBE2I,biological_process
GO:0016604,UBE2I,cellular_component
GO:0005524,RUVBL2,molecular_function
GO:0003678,RUVBL2,molecular_function
GO:0031011,RUVBL2,cellular_component
GO:0035267,RUVBL2,cellular_component
GO:0043139,RUVBL2,molecular_function
GO:0097255,RUVBL2,cellular_component
GO:0005634,RUVBL2,cellular_component
GO:0000166,RUVBL2,molecular_function
GO:0005654,RUVBL2,cellular_component
GO:0005829,RUVBL2,cellular_component
GO:0016787,RUVBL2,molecular_function
GO:0006281,RUVBL2,biological_process
GO:0006974,RUVBL2,biological_process
GO:0004386,RUVBL2,molecular_function
GO:0006310,RUVBL2,biological_process
GO:0032508,RUVBL2,biological_process
GO:0016887,RUVBL2,molecular_function
GO:0005737,RUVBL2,cellular_component
GO:0016020,RUVBL2,cellular_component
GO:0006325,RUVBL2,biological_process
GO:0031490,RUVBL2,molecular_function
GO:0005813,RUVBL2,cellular_component
GO:0005515,RUVBL2,molecular_function
GO:0045892,RUVBL2,biological_process
GO:0040008,RUVBL2,biological_process
GO:0042802,RUVBL2,molecular_function
GO:0006338,RUVBL2,biological_process
GO:0006357,RUVBL2,biological_process
GO:0000812,RUVBL2,cellular_component
GO:0016363,RUVBL2,cellular_component
GO:0045944,RUVBL2,biological_process
GO:0070062,RUVBL2,cellular_component
GO:0090090,RUVBL2,biological_process
GO:0016573,RUVBL2,biological_process
GO:0043967,RUVBL2,biological_process
GO:0071339,RUVBL2,cellular_component
GO:0000978,RUVBL2,molecular_function
GO:0008013,RUVBL2,molecular_function
GO:0120293,RUVBL2,
GO:0051082,RUVBL2,molecular_function
GO:0003714,RUVBL2,molecular_function
GO:0034644,RUVBL2,biological_process
GO:0006457,RUVBL2,biological_process
GO:1904874,RUVBL2,biological_process
GO:0071392,RUVBL2,biological_process
GO:0000979,RUVBL2,molecular_function
GO:0071169,RUVBL2,biological_process
GO:0043968,RUVBL2,biological_process
GO:0000791,RUVBL2,cellular_component
GO:0017025,RUVBL2,molecular_function
GO:0000492,RUVBL2,biological_process
GO:0035066,RUVBL2,biological_process
GO:0071899,RUVBL2,biological_process
GO:0001094,RUVBL2,molecular_function
GO:0042803,RUVBL2,molecular_function
GO:0043531,RUVBL2,molecular_function
GO:0051117,RUVBL2,molecular_function
GO:0140585,RUVBL2,
GO:1990904,RUVBL2,cellular_component
,RUVBL2,
GO:0003677,RFC2,molecular_function
GO:0006260,RFC2,biological_process
GO:0005634,RFC2,cellular_component
GO:0000166,RFC2,molecular_function
GO:0005524,RFC2,molecular_function
GO:0005515,RFC2,molecular_function
GO:0016887,RFC2,molecular_function
GO:0032508,RFC2,biological_process
GO:0005654,RFC2,cellular_component
GO:0017116,RFC2,molecular_function
GO:1901796,RFC2,biological_process
GO:0019985,RFC2,biological_process
GO:0006283,RFC2,biological_process
GO:0006287,RFC2,biological_process
GO:0006281,RFC2,biological_process
GO:0042276,RFC2,biological_process
GO:0006261,RFC2,biological_process
GO:0042769,RFC2,biological_process
GO:0006296,RFC2,biological_process
GO:0033683,RFC2,biological_process
GO:0032201,RFC2,biological_process
GO:0003689,RFC2,molecular_function
GO:1900264,RFC2,biological_process
GO:0031390,RFC2,cellular_component
GO:0006297,RFC2,biological_process
GO:0070987,RFC2,biological_process
GO:0005663,RFC2,cellular_component
GO:0015995,RFC2,biological_process
GO:0019899,RFC2,molecular_function
,RFC2,
GO:0005515,PSMD14,molecular_function
GO:0008237,PSMD14,molecular_function
GO:0070122,PSMD14,molecular_function
GO:0061578,PSMD14,molecular_function
GO:0005634,PSMD14,cellular_component
GO:0046872,PSMD14,molecular_function
GO:0004843,PSMD14,molecular_function
GO:0008233,PSMD14,molecular_function
GO:0006508,PSMD14,biological_process
GO:0016787,PSMD14,molecular_function
GO:0006281,PSMD14,biological_process
GO:0006974,PSMD14,biological_process
GO:0000502,PSMD14,cellular_component
GO:0006511,PSMD14,biological_process
GO:0038095,PSMD14,biological_process
GO:0005576,PSMD14,cellular_component
GO:0022624,PSMD14,cellular_component
GO:0070536,PSMD14,biological_process
GO:0050852,PSMD14,biological_process
GO:0045471,PSMD14,biological_process
GO:0031597,PSMD14,cellular_component
GO:0005654,PSMD14,cellular_component
GO:0005829,PSMD14,cellular_component
GO:0000165,PSMD14,biological_process
GO:0000209,PSMD14,biological_process
GO:0002223,PSMD14,biological_process
GO:0002479,PSMD14,biological_process
GO:0006521,PSMD14,biological_process
GO:0010972,PSMD14,biological_process
GO:0016579,PSMD14,biological_process
GO:0031145,PSMD14,biological_process
GO:0031146,PSMD14,biological_process
GO:0033209,PSMD14,biological_process
GO:0036388,PSMD14,biological_process
GO:0038061,PSMD14,biological_process
GO:0043161,PSMD14,biological_process
GO:0043488,PSMD14,biological_process
GO:0043687,PSMD14,biological_process
GO:0055085,PSMD14,biological_process
GO:0060071,PSMD14,biological_process
GO:0061418,PSMD14,biological_process
GO:0070498,PSMD14,biological_process
GO:0090090,PSMD14,biological_process
GO:0090263,PSMD14,biological_process
GO:1901990,PSMD14,biological_process
GO:1902036,PSMD14,biological_process
GO:0043312,PSMD14,biological_process
GO:0008541,PSMD14,cellular_component
GO:0034774,PSMD14,cellular_component
GO:1904813,PSMD14,cellular_component
GO:0061133,PSMD14,molecular_function
GO:0070628,PSMD14,molecular_function
GO:0000724,PSMD14,biological_process
GO:0006303,PSMD14,biological_process
GO:0010950,PSMD14,biological_process
GO:0061136,PSMD14,biological_process
,PSMD14,
GO:0003677,RPA1,molecular_function
GO:0005634,RPA1,cellular_component
GO:0006260,RPA1,biological_process
GO:0003676,RPA1,molecular_function
GO:0006281,RPA1,biological_process
GO:0006310,RPA1,biological_process
GO:0046872,RPA1,molecular_function
GO:0005654,RPA1,cellular_component
GO:0006974,RPA1,biological_process
GO:0005515,RPA1,molecular_function
GO:0016605,RPA1,cellular_component
GO:0003684,RPA1,molecular_function
GO:0006289,RPA1,biological_process
GO:0006298,RPA1,biological_process
GO:0006284,RPA1,biological_process
GO:0000781,RPA1,cellular_component
GO:1900034,RPA1,biological_process
GO:0036297,RPA1,biological_process
GO:0000723,RPA1,biological_process
GO:0003697,RPA1,molecular_function
GO:1901796,RPA1,biological_process
GO:0006270,RPA1,biological_process
GO:0000724,RPA1,biological_process
GO:0007004,RPA1,biological_process
GO:0019985,RPA1,biological_process
GO:0006283,RPA1,biological_process
GO:0006287,RPA1,biological_process
GO:0005662,RPA1,cellular_component
GO:0006261,RPA1,biological_process
GO:0042276,RPA1,biological_process
GO:0006268,RPA1,biological_process
GO:0042769,RPA1,biological_process
GO:0090734,RPA1,cellular_component
GO:0006293,RPA1,biological_process
GO:0006295,RPA1,biological_process
GO:0006296,RPA1,biological_process
GO:0033683,RPA1,biological_process
GO:0098505,RPA1,molecular_function
GO:0006294,RPA1,biological_process
GO:0032201,RPA1,biological_process
GO:0006297,RPA1,biological_process
GO:0070987,RPA1,biological_process
GO:0034502,RPA1,biological_process
GO:0043047,RPA1,molecular_function
GO:0051321,RPA1,biological_process
,RPA1,
GO:0005515,XAB2,molecular_function
GO:0006396,XAB2,biological_process
GO:0005634,XAB2,cellular_component
GO:0005681,XAB2,cellular_component
GO:0006397,XAB2,biological_process
GO:0008380,XAB2,biological_process
GO:0016020,XAB2,cellular_component
GO:0043231,XAB2,cellular_component
GO:0005654,XAB2,cellular_component
GO:0006281,XAB2,biological_process
GO:0006974,XAB2,biological_process
GO:0000398,XAB2,biological_process
GO:0071013,XAB2,cellular_component
GO:0006351,XAB2,biological_process
GO:0006283,XAB2,biological_process
GO:0000974,XAB2,cellular_component
GO:0071007,XAB2,cellular_component
GO:0071014,XAB2,cellular_component
GO:0000349,XAB2,biological_process
GO:0001824,XAB2,biological_process
GO:0021987,XAB2,biological_process
,XAB2,
,POLR2G,
GO:0003899,POLR2G,molecular_function
GO:0032774,POLR2G,biological_process
GO:0006351,POLR2G,biological_process
GO:0003676,POLR2G,molecular_function
GO:0003723,POLR2G,molecular_function
GO:0005634,POLR2G,cellular_component
GO:0005654,POLR2G,cellular_component
GO:0005515,POLR2G,molecular_function
GO:0006366,POLR2G,biological_process
GO:0000932,POLR2G,cellular_component
GO:0060964,POLR2G,biological_process
GO:0031369,POLR2G,molecular_function
GO:0003727,POLR2G,molecular_function
GO:0006368,POLR2G,biological_process
GO:0006370,POLR2G,biological_process
GO:0050434,POLR2G,biological_process
GO:0006367,POLR2G,biological_process
GO:0042795,POLR2G,biological_process
GO:0000398,POLR2G,biological_process
GO:0003697,POLR2G,molecular_function
GO:0006283,POLR2G,biological_process
GO:0008543,POLR2G,biological_process
GO:0016070,POLR2G,biological_process
GO:0045948,POLR2G,biological_process
GO:0048239,POLR2G,biological_process
GO:0005665,POLR2G,cellular_component
GO:0000291,POLR2G,biological_process
GO:0006915,POLR2G,biological_process
GO:0060213,POLR2G,biological_process
GO:0008180,COPS3,cellular_component
GO:0005634,COPS3,cellular_component
GO:0005737,COPS3,cellular_component
GO:0005654,COPS3,cellular_component
GO:0005829,COPS3,cellular_component
GO:0005515,COPS3,molecular_function
GO:0006511,COPS3,biological_process
GO:0043687,COPS3,biological_process
GO:0000338,COPS3,biological_process
GO:0007165,COPS3,biological_process
GO:0006283,COPS3,biological_process
GO:0000715,COPS3,biological_process
GO:0009416,COPS3,biological_process
GO:0001701,COPS3,biological_process
,COPS3,
GO:0006355,GTF2H3,biological_process
GO:0006289,GTF2H3,biological_process
GO:0000439,GTF2H3,cellular_component
GO:0005634,GTF2H3,cellular_component
GO:0005654,GTF2H3,cellular_component
,GTF2H3,
GO:0046872,GTF2H3,molecular_function
GO:0006281,GTF2H3,biological_process
GO:0006974,GTF2H3,biological_process
GO:0005515,GTF2H3,molecular_function
GO:0005675,GTF2H3,cellular_component
GO:0006366,GTF2H3,biological_process
GO:0047485,GTF2H3,molecular_function
GO:0006368,GTF2H3,biological_process
GO:0006370,GTF2H3,biological_process
GO:0006367,GTF2H3,biological_process
GO:0006361,GTF2H3,biological_process
GO:0006363,GTF2H3,biological_process
GO:0006283,GTF2H3,biological_process
GO:0006293,GTF2H3,biological_process
GO:0006295,GTF2H3,biological_process
GO:0006296,GTF2H3,biological_process
GO:0033683,GTF2H3,biological_process
GO:0070911,GTF2H3,biological_process
GO:0000717,GTF2H3,biological_process
GO:0006294,GTF2H3,biological_process
GO:0016251,GTF2H3,molecular_function
GO:0005669,GTF2H3,cellular_component
GO:0070816,GTF2H3,biological_process
GO:0000438,GTF2H3,cellular_component
GO:0097550,GTF2H3,cellular_component
GO:0003723,RNASEH2A,molecular_function
GO:0003676,RNASEH2A,molecular_function
GO:0004523,RNASEH2A,molecular_function
GO:0016070,RNASEH2A,biological_process
GO:0005634,RNASEH2A,cellular_component
GO:0046872,RNASEH2A,molecular_function
GO:0005654,RNASEH2A,cellular_component
GO:0005829,RNASEH2A,cellular_component
GO:0016787,RNASEH2A,molecular_function
GO:0090305,RNASEH2A,biological_process
GO:0004518,RNASEH2A,molecular_function
GO:0006260,RNASEH2A,biological_process
GO:0004519,RNASEH2A,molecular_function
GO:0090501,RNASEH2A,biological_process
GO:0090502,RNASEH2A,biological_process
GO:0004540,RNASEH2A,molecular_function
GO:0006401,RNASEH2A,biological_process
